name,domain,author_guid,author_screen_name,author_full_name,author_twitter_id,created_at,statuses_count,followers_count,favourites_count,friends_count,listed_count,language,profile_background_color,profile_background_tile,profile_banner_url,profile_image_url,profile_link_color,profile_sidebar_fill_color,profile_text_color,default_profile,contributors_enabled,default_profile_image,geo_enabled,protected,location,notifications,time_zone,url,utc_offset,verified,is_suspended_or_not_exists,author_type,bad_actors_collector_insertion_date,xml_importer_insertion_date,vico_dump_insertion_date,missing_data_complementor_insertion_date,bad_actors_markup_insertion_date
jerry855202,Microblog,cea074f650b43c36bfd29aeda8a53000,jerry855202,???,814161804,Mon Sep 10 00:38:01 +0000 2012,28,10,0,1061,0,zh-tw,0,0,https://pbs.twimg.com/profile_banners/814161804/1464579206,https://pbs.twimg.com/profile_images/737124646194024448/Rpl_zyfG_normal.jpg,1B95E0,0,0,0,0,0,0,0,??? ??,0,Taipei,None,28800,0,0,bad_actor,26/06/2016 10:36,,,,
JennyEmord,Microblog,cc5e4889e9513c448eb9b08356657fb7,JennyEmord,Jenny Emord,7.39628E+17,Mon Jun 06 01:19:41 +0000 2016,0,0,0,104,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
packermom12,Microblog,58c0cec95f88344e80e8f8b301e6b2a0,packermom12,Christine Teetor,1935630222,Fri Oct 04 22:27:43 +0000 2013,11,13,2,1510,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
pkwangk19,Microblog,c3189447a0d73aeb85c64f2ea668bee9,pkwangk19,Pkwangk,4299427820,Fri Nov 20 09:24:19 +0000 2015,97,14,172,1594,0,th,C0DEED,0,,https://pbs.twimg.com/profile_images/709995836076335104/GUWvxc0g_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
florentsegarra,Microblog,77953ae15ed038b8895fc9034b97d252,florentsegarra,florent segarra,1311342480,Thu Mar 28 18:12:08 +0000 2013,9,18,0,1329,1,fr,C0DEED,0,,https://pbs.twimg.com/profile_images/684463062880006144/OK_PwsQX_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
waufsabck27,Microblog,ed98b0d410f83faeb39ded3329c5e29f,waufsabck27,waufsabck27,2955214738,Thu Jan 01 17:46:06 +0000 2015,27,2,18,319,1,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2955214738/1460050972,https://pbs.twimg.com/profile_images/718131905758146560/7cqcZPzC_normal.jpg,0910BD,0910BD,0,0,0,0,0,0,Kettlersville village OH USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
NadineY94,Microblog,8f7d5fe562e93f5abb0422218a89bc5c,NadineY94,Nadine Clark,2954461078,Thu Jan 01 07:44:12 +0000 2015,70,4,47,468,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954461078/1460012583,https://pbs.twimg.com/profile_images/717970909139640321/8B6hOBwx_normal.jpg,0CDF56,0CDF56,0,0,0,0,0,0,Mound United States,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
popnidi,Microblog,1705cbc2f07c3e41a0564c51059cc165,popnidi,??????   ??????,222732187,Sat Dec 04 08:15:44 +0000 2010,119,21,75,757,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/222732187/1393598874,https://pbs.twimg.com/profile_images/439411613448167424/74uVPTdn_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
Preciou33159502,Microblog,450057d9966631c385b5cd62f239a1b1,Preciou33159502,Katrina Waddle,4441702299,Thu Dec 10 21:58:54 +0000 2015,0,6,0,757,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
EugeniaVayreda,Microblog,6112f539b4cf30a7be01c940973c37a8,EugeniaVayreda,Eug?nia Vayreda,2731638686,Thu Aug 14 12:55:00 +0000 2014,0,5,0,825,0,es,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
khorsed1414,Microblog,475824ffb55635fa835ac20779dc4ebc,khorsed1414,khorsed,7.11164E+17,Sat Mar 19 12:13:35 +0000 2016,4,27,6,1394,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/711165056298278913/KlTc1p0F_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
Cadeboyd5,Microblog,10137d8affa838d4a6a26ae1714851f1,Cadeboyd5,cade,2217000864,Wed Nov 27 02:09:00 +0000 2013,0,13,7,1184,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
RAfun17,Microblog,a4d734bbb50d34c492dd76be961be033,RAfun17,Rodrigo Anderson,972038052,Mon Nov 26 14:17:51 +0000 2012,27,6,22,364,0,en,9AE4E8,0,,https://pbs.twimg.com/profile_images/726475571861983232/cRX7Drg__normal.jpg,0084B4,DDFFCC,333333,0,0,0,0,0,Blakely United States,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
GannaramGoud,Microblog,81352922e3d5348fb4bdcd8c77af27a9,GannaramGoud,Kranthi Kiran Goud,397942693,Tue Oct 25 11:01:47 +0000 2011,17,17,0,1198,0,en,642D8B,1,https://pbs.twimg.com/profile_banners/397942693/1397036695,https://pbs.twimg.com/profile_images/448042504479182849/Tp6jZYXY_normal.jpeg,FF0000,7AC3EE,3D1957,0,0,0,0,0,Kamareddy,0,New Delhi,None,19800,0,0,bad_actor,26/06/2016 10:36,,,,
NEduora85,Microblog,be36b3499319371bb21f51d4d934d162,NEduora85,Shelba Reed,1026277286,Fri Dec 21 12:16:51 +0000 2012,60,4,20,345,0,en,ACDED6,0,,https://pbs.twimg.com/profile_images/726466156966514688/u49EKS7c_normal.jpg,38543,F6F6F6,333333,0,0,0,0,0,Schurz NV USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
usedchevy25,Microblog,0f9605d8b8e2384198b7f420cdc4bef4,usedchevy25,Demi Love,17730315,Sat Nov 29 07:32:57 +0000 2008,2,12,0,2181,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
AsafKastner1,Microblog,79647f2d106a3aebbd7b3b660557c44d,AsafKastner1,AsafKastner,632815529,Wed Jul 11 11:29:11 +0000 2012,2,4,6,931,0,en,22330,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0084B4,C0DFEC,333333,0,0,1,0,1,,0,Atlantic Time (Canada),None,-10800,0,0,bad_actor,26/06/2016 10:36,,,,
LILLYMARCELPCUT,Microblog,b19cb80dd3773263a217bcb88ea7c1eb,LILLYMARCELPCUT,LILLYMARCELPCUT,2954248106,Thu Jan 01 03:04:30 +0000 2015,27,5,25,395,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954248106/1460006964,https://pbs.twimg.com/profile_images/717947305933074433/ZKkTKId__normal.jpg,8.80E+05,8.80E+05,0,0,0,0,0,0,White Hall town AL USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
foseiivd,Microblog,0070b962509b38f28e1ba6c22b02321b,foseiivd,Adrien Phillips,1022607282,Wed Dec 19 18:25:09 +0000 2012,24,5,18,420,0,en,22330,0,,https://pbs.twimg.com/profile_images/725748508553269249/0a3I2OoD_normal.jpg,0084B4,C0DFEC,333333,0,0,0,0,0,East Hodge village LA USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
wealth3g,Microblog,04bc056dfc0e310cb9070e5d6dc6f6bb,wealth3g,Wealth Ogas,230678515,Sun Dec 26 09:27:49 +0000 2010,2,13,2,1328,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/230678515/1453404122,https://pbs.twimg.com/profile_images/690253100452581376/Yi7zmPo5_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,0,Nigeria,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
yanezamble2yh,Microblog,e6a48a4f7e1539ea9c5ea2cacef7aa00,yanezamble2yh,yanez amble,7.46466E+17,Fri Jun 24 22:11:10 +0000 2016,0,0,0,12,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
OdlozilikKera,Microblog,adeb5b68dd0430ca871ba3d34566e180,OdlozilikKera,Kera Odlozilik,7.39681E+17,Mon Jun 06 04:50:05 +0000 2016,0,2,0,93,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
ismlylmz048,Microblog,8d700aea258c3c8c8e1ca2fca4b53cec,ismlylmz048,ismail YILMAZ,1400822791,Fri May 03 21:46:32 +0000 2013,125,50,41,1013,0,tr,C0DEED,0,https://pbs.twimg.com/profile_banners/1400822791/1454715105,https://pbs.twimg.com/profile_images/695751702906019841/-vISOgtf_normal.jpg,0084B4,DDEEF6,333333,0,0,0,1,0,Milas,0,None,https://t.co/xYgPLI5dSW,,0,0,bad_actor,26/06/2016 10:36,,,,
MicaAissi,Microblog,0dc5397712a9311fb31f8fc07eec5e55,MicaAissi,Mica Aissi,7.36016E+17,Fri May 27 02:07:35 +0000 2016,1,0,0,169,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
sn1692,Microblog,ade32614f44e3fc684a9ec390a468115,sn1692,Sarthak Negi,2239537093,Tue Dec 10 17:39:51 +0000 2013,4,11,0,1239,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,Greater Noida,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
robbins_tonja,Microblog,6148ce436d1a3b608d29ef4b15e8171d,robbins_tonja,Tonja Robbins,7.39417E+17,Sun Jun 05 11:21:47 +0000 2016,0,4,0,122,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
riluuikt21,Microblog,b9d0439702f1340daad1708ecebc0122,riluuikt21,Santino Lewis,1024344007,Thu Dec 20 14:15:19 +0000 2012,39,5,26,385,0,en,FFF04D,0,,https://pbs.twimg.com/profile_images/726465182860451845/_O5eN40a_normal.jpg,0099CC,F6FFD1,333333,0,0,0,0,0,Burke city TX USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
hecpinedo,Microblog,accca93f197b30b8871681d072c73cb3,hecpinedo,H?ctor Pinedo P.,2510954440,Sat Apr 26 18:40:55 +0000 2014,430,24,225,998,0,es,352726,0,,https://pbs.twimg.com/profile_images/460209308240998400/jnk37j_4_normal.jpeg,3B94D9,99CC33,3E4415,0,0,0,1,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
charles57568927,Microblog,047c25483afe3cd1ba9aced50fd514e1,charles57568927,Charles Sebastian,7.3962E+17,Mon Jun 06 00:50:32 +0000 2016,0,5,0,91,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
EstellaCluskey,Microblog,4b170b3e9b19337aa22b48aac065961d,EstellaCluskey,Estella Cluskey,7.39617E+17,Mon Jun 06 00:34:54 +0000 2016,0,1,0,89,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
tegor24,Microblog,e3042cc2288a3f67827664602ef43b57,tegor24,tegor24,2955386832,Fri Jan 02 01:23:09 +0000 2015,31,3,17,305,2,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2955386832/1460054999,https://pbs.twimg.com/profile_images/718148735352512512/ZQbbW3nJ_normal.jpg,008DB6,008DB6,0,0,0,0,0,0,Rollingwood city TX USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
PasiniKristal,Microblog,cec7dd37b8033b28b59119e196062b28,PasiniKristal,Kristal Pasini,7.38555E+17,Fri Jun 03 02:16:37 +0000 2016,0,1,0,121,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
MillardEtsuko,Microblog,446064f903c53013a2029ae8d1eecf02,MillardEtsuko,Etsuko Millard,7.3961E+17,Mon Jun 06 00:10:56 +0000 2016,0,2,0,110,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
SuperSurles,Microblog,ce6f9cffb571302095430e468e371fe0,SuperSurles,Terrence Surles,349293219,Fri Aug 05 21:42:50 +0000 2011,1,4,0,848,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,0084B4,DDEEF6,333333,1,0,1,0,1,,0,Central Time (US & Canada),None,-18000,0,0,bad_actor,26/06/2016 10:36,,,,
FannBeverley,Microblog,8744350ea63d33dc9ac6e97a57fbe62a,FannBeverley,Beverley Fann,7.39617E+17,Mon Jun 06 00:34:53 +0000 2016,0,1,0,82,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
01392062f2a74cf,Microblog,74e1ad5af0213329bed1112098e0c597,01392062f2a74cf,dpray,2497742401,Fri May 16 04:36:21 +0000 2014,0,9,0,484,0,en,C0DEED,0,,https://pbs.twimg.com/profile_images/467162171546169344/CMnLMfHo_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
HappyVKids,Microblog,7791fe16193136d9b1eedb121bffe67b,HappyVKids,HappyVKids,7.17831E+17,Wed Apr 06 21:46:36 +0000 2016,113,771,110,1255,2,en,F5F8FA,0,https://pbs.twimg.com/profile_banners/717830895525167104/1459980888,https://pbs.twimg.com/profile_images/717833345812398083/1CuXp_iD_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
JosetteCousins,Microblog,7e5ef0289b51386b9360bcbd2e6f1d86,JosetteCousins,Josette Cousins,7.46542E+17,Sat Jun 25 03:13:41 +0000 2016,0,0,0,43,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
parkunamrandy,Microblog,7a3f4e30605d301e876690f259b853d8,parkunamrandy,parkunam randy,2308628450,Fri Jan 24 16:35:10 +0000 2014,0,4,0,1178,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
BenitoAllegra,Microblog,ad4f967c5b7735538cde26a3ff77273f,BenitoAllegra,Allegra Benito,7.39681E+17,Mon Jun 06 04:50:50 +0000 2016,0,6,0,91,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
weun23,Microblog,fb065d0f50213908a945a58a654135b2,weun23,weun23,2954310232,Thu Jan 01 05:01:09 +0000 2015,44,5,26,390,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2954310232/1460008411,https://pbs.twimg.com/profile_images/717953406883614720/6mBI8p9J_normal.jpg,4.97E+73,4.97E+73,0,0,0,0,0,0,Pepperell United States,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
dpmclucas,Microblog,c523feeb9a9733029ac4ac1471028671,dpmclucas,David,4195016681,Sun Nov 15 15:57:51 +0000 2015,0,5,0,1008,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
priscilascharn2,Microblog,26f6ce6fdc343e69a04499af063f6aa5,priscilascharn2,Priscila Scharnweber,7.46595E+17,Sat Jun 25 06:43:42 +0000 2016,0,0,0,24,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
catalinachoney,Microblog,6bfdb9f5bc9c3814aaaffb39405bd9f7,catalinachoney,catalinachoney,2955427821,Thu Jan 01 20:30:33 +0000 2015,19,5,11,338,1,en,C0DEED,0,https://pbs.twimg.com/profile_banners/2955427821/1460053455,https://pbs.twimg.com/profile_images/718142329698160640/7hfF2ueM_normal.jpg,0045C1,0045C1,0,0,0,0,0,0,Danville village OH USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
VOMENAV,Microblog,145ed757ff1d399da4f5ec0094f582d6,VOMENAV,VOMENAV,1025258004,Thu Dec 20 23:52:13 +0000 2012,27,1,14,311,0,en,352726,0,,https://pbs.twimg.com/profile_images/726465201449488384/AZkVKDxQ_normal.jpg,D02B55,99CC33,3E4415,0,0,0,0,0,Norwood Court town MO USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
crumpsfam,Microblog,efa6c584a10b3b18a70e8263ae0095d7,crumpsfam,Bob & Anna Crumpley,3225305072,Sun May 24 14:34:45 +0000 2015,46,21,44,868,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/3225305072/1459798313,https://pbs.twimg.com/profile_images/714024386542624769/D-zJCVQG_normal.jpg,0084B4,DDEEF6,333333,1,0,0,0,1,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
insoo626,Microblog,edca22f79cc032b99c495fcdaa05f70a,insoo626,insoo,213950450,Wed Nov 10 05:17:53 +0000 2010,0,6,0,899,0,en,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,0084B4,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
CamilaAshby,Microblog,d1cb85ef62483319aeda60a8fe1d8272,CamilaAshby,Camila Ashby,7.39699E+17,Mon Jun 06 06:01:02 +0000 2016,0,3,0,72,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
StevieMonz,Microblog,6837c47440223d998081114f63f2beca,StevieMonz,StevieMonz,1115601392,Thu Jan 24 00:16:57 +0000 2013,36,18,9,989,0,en,C0DEED,0,https://pbs.twimg.com/profile_banners/1115601392/1384464042,https://pbs.twimg.com/profile_images/532301476660793344/8sFqJv34_normal.jpeg,0084B4,DDEEF6,333333,1,0,0,0,0,Ireland,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
pitpit294,Microblog,62030490670a32e38c1502756e504c88,pitpit294,Fatma,937541622,Fri Nov 09 18:59:28 +0000 2012,25,14,9,1240,0,tr,C0DEED,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,0084B4,DDEEF6,333333,1,0,1,1,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
cris_saglio,Microblog,dfbc973925ec3c3594f1836caabba9b0,cris_saglio,Cris Saglio,7.38115E+17,Wed Jun 01 21:09:42 +0000 2016,1,6,0,126,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
toniasubramani2,Microblog,c3c2a914f5823b6d8ed120c4471c68d4,toniasubramani2,Tonia Subramanian,7.39681E+17,Mon Jun 06 04:51:16 +0000 2016,0,1,0,97,0,en,F5F8FA,0,,https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png,2B7BB9,DDEEF6,333333,1,0,1,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:36,,,,
quizaij1983,Microblog,c39e1107ea053e5aae02f50c4d1bd361,quizaij1983,Skylar Bennett,1003782140,Tue Dec 11 10:47:23 +0000 2012,14,4,10,322,0,en,131516,1,,https://pbs.twimg.com/profile_images/725748891845595137/z3ZiRBVI_normal.jpg,9999,EFEFEF,333333,0,0,0,0,0,Lake Linden village MI USA,0,Pacific Time (US & Canada),None,-25200,0,0,bad_actor,26/06/2016 10:36,,,,
nathaliedemart2,Microblog,039a9d142a0032b99ab6e3929d86681f,nathaliedemart2,Nathalie Demartino,7.46095E+17,Thu Jun 23 21:37:30 +0000 2016,17,1,3,110,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/746096004794093568/375ZhNbB_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
TarshaRangel,Microblog,539efa8365cc37bba3ba7a9f51531eb8,TarshaRangel,Tarsha Rangel,7.43541E+17,Thu Jun 16 20:28:53 +0000 2016,119,4,40,338,3,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743542039892074497/Jy6zP7Rf_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
haack_lynda,Microblog,a520860d50e13eb6be6a30042a026654,haack_lynda,Lynda Haack,7.43946E+17,Fri Jun 17 23:19:34 +0000 2016,129,35,46,383,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743947241807818752/7YSHbmnD_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
VinesMalka,Microblog,f1ac4e8fa70932f380f0db44e957c07c,VinesMalka,Malka vines,7.46093E+17,Thu Jun 23 21:28:44 +0000 2016,64,2,17,83,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/746093512224022528/Mi_5lOqF_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
joanndonovan691,Microblog,996d85ecd5013c6dbcee2e1fd39c70f1,joanndonovan691,Joann donovan,7.43534E+17,Thu Jun 16 20:00:59 +0000 2016,73,15,32,0,1,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743535150881980416/rfexh6Gr_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
JacindaIrlbeck,Microblog,4dfacd36bc403038b2fe8c9479c060ae,JacindaIrlbeck,Jacinda Irlbeck,7.43038E+17,Wed Jun 15 11:12:03 +0000 2016,103,8,53,0,3,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743402694350675968/5Hl6Rj8l_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
LasonyaKraiger,Microblog,9731947a99aa32229d784d73366f6676,LasonyaKraiger,Lasonya Kraiger,7.43031E+17,Wed Jun 15 10:42:41 +0000 2016,115,8,50,0,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743402733282140160/3ZGfdd6I_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
rowe_genna,Microblog,6dd09457e90e375f88658de4de5a0656,rowe_genna,Genna Rowe,7.43485E+17,Thu Jun 16 16:48:38 +0000 2016,43,4,9,317,1,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743486438990299136/RVhalur__normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
quaderjand,Microblog,00469f4b7d683573b5d242d53b88a60d,quaderjand,quader jandres,7.46102E+17,Thu Jun 23 22:04:40 +0000 2016,33,0,10,0,1,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/746102241581477889/0X94FKmp_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
PhungHandley,Microblog,6119097c240d3803b5309d4ca50ee196,PhungHandley,Phung Handley,7.43487E+17,Thu Jun 16 16:55:01 +0000 2016,90,8,30,354,1,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743488169543368704/UWJDzCY0_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
LegarrecCorrie,Microblog,cd38fa004eaf375eb7b0dcd0073d643f,LegarrecCorrie,Corrie Legarrec,7.43726E+17,Fri Jun 17 08:44:15 +0000 2016,138,5,72,351,0,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743726630292463616/N8njFpg8_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
PearlyIngersoll,Microblog,778cb38b590c37f28a6d4e7a90a4be26,PearlyIngersoll,Pearly Ingersoll,7.43033E+17,Wed Jun 15 10:50:48 +0000 2016,163,5,61,317,3,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743402926828290048/8fasgDlR_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
lorerodriguez75,Microblog,5c12568f7a643bfbb85a0376ad6dd1c6,lorerodriguez75,Lore rodriguez,7.43492E+17,Thu Jun 16 17:15:46 +0000 2016,169,2,70,0,2,en,F5F8FA,0,,https://pbs.twimg.com/profile_images/743493255824834560/OsWYJuZV_normal.jpg,2B7BB9,DDEEF6,333333,1,0,0,0,0,,0,None,None,,0,0,bad_actor,26/06/2016 10:37,,,,
